x,y,mean_temperature_5_30AM,mean_temperature_7_00AM,mean_temperature_7_00PM,mean_temperature_6_30PM
92,80,185.08722,200.0228,212.68805,210.06252
93,80,184.97371,197.79913,211.53233,210.24142
94,80,184.98053,197.62054,211.67337,210.5639
95,80,184.4726,197.09746,211.69025,210.62688
96,80,184.69562,196.79488,212.0165,210.4347
97,80,185.35522,196.42026,211.68002,209.80315
98,80,186.0705,194.30206,210.7955,209.49896
99,80,185.75726,195.49564,210.74054,209.9653
0,81,186.51297,205.54198,211.3613,210.56999
1,81,186.08298,205.70686,211.23322,210.60492
2,81,185.6907,205.48146,210.56932,210.86833
3,81,185.43018,205.6413,210.88985,210.99783
4,81,186.0376,205.92162,210.8432,211.75821
5,81,186.55699,206.79086,211.03534,212.45152
6,81,186.95047,207.1105,211.55228,212.10892
7,81,187.42651,206.93756,211.60724,211.45636
8,81,187.73933,207.89049,211.05634,211.82799
9,81,187.56917,209.40565,210.34688,212.57831
10,81,188.51305,210.58545,210.24959,212.63902
11,81,188.33353,209.08882,211.3121,212.08722
12,81,187.16829,208.17453,212.2599,211.7031
13,81,186.6004,208.79283,211.70274,211.62743
14,81,185.73953,208.1887,211.82137,211.88107
15,81,186.01251,208.95245,212.89165,212.162
16,81,185.87567,210.13492,213.31355,212.11948
17,81,185.85655,210.64722,211.38753,211.81032
18,81,185.90366,210.5203,209.47389,211.66669
19,81,186.15523,210.25336,208.639,211.84521
20,81,186.19966,210.02315,208.31407,212.2056
21,81,185.2932,208.6411,208.39293,212.19572
22,81,185.33105,207.70866,207.89418,212.24626
23,81,185.15819,208.45398,208.37474,212.18097
24,81,185.55257,208.11093,210.47809,212.04561
25,81,186.45964,206.90546,212.03438,212.12994
26,81,187.46101,206.00235,212.79445,211.67181
27,81,185.70929,206.86775,213.0259,211.3615
28,81,185.17307,205.99652,212.74475,211.61784
29,81,185.07336,205.31721,212.11775,211.83006
30,81,185.13153,205.05995,211.71217,211.35321
31,81,184.62318,204.784,211.47977,211.2308
32,81,184.55397,204.12715,211.70927,211.53683
33,81,185.07484,202.10675,212.34042,211.44623
34,81,185.83466,199.61899,212.2103,211.40347
35,81,185.14487,199.24835,212.16278,211.42206
36,81,184.8147,198.93599,212.38698,211.48738
37,81,185.18137,198.21153,212.56274,211.27402
38,81,185.48724,197.15622,212.17958,210.8033
39,81,186.55563,196.60938,212.50864,211.06004
40,81,187.05759,196.7925,211.78293,211.17792
41,81,186.45041,197.19849,211.32036,211.00648
42,81,185.93352,197.82935,211.58963,210.77376
43,81,185.83417,198.90535,211.78253,210.2605
44,81,185.51266,199.49771,211.81311,209.9608
45,81,186.09776,200.32613,211.92468,210.39786
46,81,185.07808,202.2289,210.39554,210.26093
47,81,184.6315,204.71454,210.29218,210.16563
48,81,184.51234,206.41641,210.18286,210.49243
49,81,184.26457,206.51895,210.13333,210.26733
50,81,184.67523,206.44954,210.26535,210.40744
51,81,184.98291,206.76611,209.85994,210.43867
52,81,185.0332,207.64333,209.518,210.4803
53,81,185.48837,208.0915,208.68199,210.3759
54,81,185.61765,206.26068,208.18353,210.68222
55,81,185.40584,204.1736,208.42152,210.67946
56,81,185.06557,204.36964,208.45232,210.59514
57,81,185.1922,204.7377,208.09651,210.68709
58,81,185.4269,204.132,208.04724,210.72906
59,81,184.82536,204.0805,208.52252,210.48248
60,81,184.81194,203.3747,209.14386,210.6435
61,81,185.08293,202.05717,209.56697,210.49242
62,81,185.80357,201.18599,210.20197,210.50067
63,81,185.88551,201.07489,209.51825,210.5916
64,81,185.62743,200.79852,209.1629,210.83809
65,81,184.89613,201.0673,209.47545,210.43268
66,81,184.54305,201.11725,209.59064,210.68512
67,81,184.47533,200.26215,209.57512,210.88748
68,81,184.77556,200.27808,210.15935,211.08571
69,81,184.38867,200.09985,210.61778,210.50293
70,81,184.89217,199.6659,210.92755,210.4544
71,81,184.85521,199.18205,210.87187,210.53865
72,81,185.69337,199.90938,210.32147,211.09866
73,81,185.83133,200.50075,209.89832,211.07289
74,81,185.64812,200.50397,209.57085,210.63466
75,81,185.69362,201.32848,209.91992,210.90942
76,81,185.97021,201.32881,210.1433,211.53767
77,81,185.65454,200.16772,210.58794,211.04974
78,81,185.82812,200.10362,210.45001,210.74994
79,81,185.31383,199.78683,210.56877,210.26411
80,81,185.15564,198.74005,211.53006,210.58308
81,81,185.70003,197.9353,211.66974,210.75945
82,81,186.27141,197.15213,211.31807,210.64217
83,81,185.75928,197.71246,211.76335,210.4935
84,81,184.85506,198.29807,212.03181,210.8281
85,81,184.93785,199.67926,211.58734,211.19135
86,81,184.37009,200.41568,211.2232,210.97562
87,81,184.12079,200.10724,211.12549,211.08553
88,81,184.29713,200.06752,210.89034,210.26035
89,81,184.93416,200.0263,210.62152,210.17609
90,81,184.57446,201.34248,210.98706,210.07909
91,81,184.81618,201.39275,212.07146,210.11357
92,81,184.64978,200.57495,212.29272,210.05959
93,81,184.27481,199.88464,211.60297,210.29529
94,81,185.07628,198.95036,212.4342,210.88327
95,81,184.58656,197.62772,212.56209,211.31784
96,81,183.71478,197.16138,212.7635,211.1725
97,81,184.38924,195.42072,212.5578,210.8159
98,81,185.18292,193.50563,212.25923,210.72472
99,81,185.34975,195.59114,210.72313,211.02092
0,82,187.2317,207.09068,210.67728,210.3335
1,82,187.35663,207.80635,210.63922,210.4693
2,82,187.96901,207.07784,210.34271,210.7145
3,82,187.65077,206.96954,210.61513,211.20987
4,82,186.60808,206.74152,210.57245,211.22374
5,82,185.97684,206.97,211.45547,211.7984
6,82,185.85693,207.79189,210.9018,212.2126
7,82,186.15239,208.10335,212.09888,211.57893
8,82,186.25493,208.69844,212.28511,211.59113
9,82,186.88452,210.09416,213.06776,211.79694
10,82,188.06844,210.48102,212.1795,211.71495
11,82,188.88466,209.13007,211.86884,211.50244
12,82,187.94917,209.09528,213.0785,211.5752
13,82,186.89993,210.21655,212.65137,211.57735
14,82,186.30818,209.9286,212.09851,211.62173
15,82,186.05026,210.13106,212.85677,211.90968
16,82,186.1971,210.1139,213.1034,211.79424
17,82,186.47,210.15701,212.33392,211.65274
18,82,185.72357,210.69879,210.9617,211.42268
19,82,185.56274,210.44806,210.04254,211.63089
20,82,184.9955,209.19264,209.6511,212.12079
21,82,184.29877,208.84215,209.21933,212.14105
22,82,184.66304,209.17134,208.94458,212.10706
23,82,184.70761,208.32054,209.35724,212.06883
24,82,185.0137,207.23717,210.17188,211.79549
25,82,186.61884,205.35594,211.40912,212.65918
26,82,188.18683,204.37079,212.01059,212.55948
27,82,187.58298,203.05154,212.17857,211.88507
28,82,186.7238,201.77644,212.56136,211.53354
29,82,186.37836,201.72322,212.03448,211.40805
30,82,186.1965,203.1379,211.82153,210.6789
31,82,186.33636,202.119,211.6783,210.83922
32,82,186.9969,200.71704,211.50513,211.23253
33,82,188.16803,199.90007,211.51189,211.04242
34,82,187.68994,199.76544,211.39711,210.7017
35,82,186.61221,199.75522,211.40935,210.15807
36,82,185.89523,198.07216,211.88564,210.53961
37,82,185.99352,197.87357,211.14496,210.74797
38,82,185.92587,197.84483,211.66998,210.79156
39,82,186.3371,198.02734,213.06105,211.22047
40,82,186.20079,198.16873,213.44019,211.12032
41,82,185.40779,198.77628,211.8495,211.0124
42,82,185.40695,198.14229,212.09114,211.02187
43,82,186.28766,198.96645,211.85509,210.81668
44,82,185.54076,199.65948,211.73808,210.48785
45,82,185.35516,200.99051,212.04796,211.39258
46,82,184.82965,203.52692,211.43243,211.30818
47,82,184.31754,205.97266,211.48872,210.83316
48,82,184.48357,207.24615,210.87732,210.22992
49,82,184.4585,207.5428,210.49492,210.08022
50,82,184.25629,208.24332,210.76828,210.26224
51,82,185.04512,208.76349,210.95158,210.47037
52,82,184.6529,207.96254,210.74048,210.88034
53,82,184.48602,206.69572,210.17216,211.02486
54,82,184.74516,205.25255,209.10756,210.94789
55,82,184.69313,202.08624,208.51106,210.07271
56,82,183.7146,201.9692,207.9017,210.2348
57,82,184.12654,203.24188,207.5946,210.38092
58,82,184.47922,203.89691,207.56468,210.26457
59,82,184.37737,203.66977,208.04196,210.1497
60,82,184.36429,203.57326,208.44142,210.0127
61,82,185.02911,202.35748,208.6532,209.92421
62,82,185.32945,202.08739,209.265,210.06616
63,82,184.915,202.10925,208.6641,210.40118
64,82,184.98526,201.13751,208.68109,210.11206
65,82,184.96384,199.485,209.46619,209.54498
66,82,184.51715,198.59589,209.37277,209.61899
67,82,184.57903,198.16231,209.706,209.64658
68,82,183.86575,197.73256,210.36977,210.20924
69,82,183.91394,198.4117,210.50687,210.14214
70,82,184.38902,199.20282,211.20305,210.48273
71,82,183.96234,198.53517,211.43327,210.94824
72,82,183.85301,200.15103,210.44368,211.20905
73,82,183.6954,200.96149,209.95168,211.07318
74,82,183.57233,200.57848,209.36835,210.90126
75,82,184.44354,201.17963,209.11746,210.81647
76,82,184.95613,201.2803,209.11938,210.7912
77,82,185.06065,201.02548,209.65048,210.62482
78,82,185.31143,200.84541,209.60992,210.70572
79,82,185.18872,199.72568,208.99452,210.99791
80,82,185.1307,198.92882,209.66342,211.19301
81,82,184.81625,197.87437,209.8946,211.1889
82,82,184.8792,197.84016,209.71254,211.02664
83,82,184.85144,198.3094,210.01129,210.53786
84,82,184.79555,198.5226,211.48152,210.12885
85,82,184.82283,198.30768,211.41888,210.45784
86,82,184.69612,197.82904,211.74942,211.19022
87,82,184.61775,197.99323,212.47675,211.7618
88,82,184.11432,197.95302,211.86212,211.34908
89,82,184.5859,197.83307,211.05475,211.40007
90,82,184.13148,199.11925,210.99503,211.71011
91,82,183.88684,200.3178,210.9123,211.65733
92,82,183.52695,200.62416,211.24055,211.20128
93,82,184.01521,200.18622,211.62015,210.49432
94,82,184.57666,199.53189,212.6605,211.17316
95,82,185.52223,198.21861,212.59236,211.33862
96,82,185.26994,196.09882,212.0962,211.55615
97,82,185.42938,195.93393,212.28348,211.5683
98,82,185.85786,194.51402,211.84074,211.40807
99,82,185.48528,195.88991,211.43556,210.91057
0,83,186.70497,208.40825,210.20088,210.02069
1,83,187.9792,208.90439,209.90697,210.22026
2,83,187.77892,208.9619,210.7027,210.14023
3,83,186.88211,208.49152,211.58221,210.40778
4,83,186.18588,208.01111,210.47632,210.73125
5,83,185.57144,208.34439,210.37502,210.93774
6,83,185.46358,209.2732,210.89314,211.66893
7,83,185.94629,209.75359,211.28238,211.418
8,83,186.38997,209.69331,211.94432,211.25911
9,83,186.86334,209.1097,212.67662,211.48085
10,83,187.98798,209.41011,212.45059,212.0006
11,83,188.18439,209.40182,212.09421,211.63617
12,83,187.74135,208.52887,212.76422,211.52116
13,83,187.65234,208.95479,213.0833,211.49081
14,83,187.1413,208.95453,212.45366,211.40886
15,83,186.28535,208.8035,211.43352,211.3899
16,83,186.33047,207.38168,212.1062,211.20306
17,83,186.28397,206.8892,212.28526,211.3676
18,83,186.00581,208.96555,211.70372,210.97833
19,83,185.79787,209.46478,211.44476,210.88994
20,83,185.37355,206.90646,212.51578,211.07843
21,83,184.96822,206.86339,212.76735,211.38966
22,83,184.76042,207.16791,211.62628,211.55754
23,83,184.4781,206.63148,210.25397,211.45303
24,83,184.26321,205.53687,210.55713,211.16342
25,83,183.83879,204.08502,211.04144,211.79018
26,83,183.78548,203.56567,211.36035,211.96007
27,83,184.15643,202.83856,211.08118,211.8715
28,83,184.87257,201.09282,211.10175,211.37592
29,83,185.33868,201.50346,211.71245,211.15886
30,83,185.33208,202.55452,211.43985,211.06538
31,83,184.88124,202.58011,211.74657,211.2513
32,83,186.11061,202.03558,212.18752,211.46973
33,83,187.18109,200.77254,212.22165,211.24518
34,83,185.75725,200.12808,212.02171,211.07368
35,83,184.642,200.4853,211.73871,210.64401
36,83,184.425,199.725,210.93022,210.86942
37,83,184.41603,198.0768,211.5178,210.84448
38,83,184.8675,196.12605,211.23004,210.71027
39,83,185.45728,196.91943,211.22507,211.22958
40,83,185.69984,197.64326,212.68298,211.41988
41,83,185.85677,198.36067,213.05943,210.8913
42,83,185.52339,198.29852,212.53755,210.60254
43,83,185.70187,198.6674,211.36095,210.59402
44,83,185.24002,200.60262,211.31,210.72078
45,83,184.90813,203.57924,211.18216,211.10095
46,83,184.85529,205.6938,210.82414,210.43056
47,83,185.45206,206.9383,210.75505,210.42574
48,83,185.83893,207.41689,211.26028,210.09166
49,83,186.51852,208.06113,211.47067,210.14584
50,83,186.51646,208.50334,211.17404,210.08508
51,83,185.89722,208.08383,212.0201,210.25262
52,83,185.45778,206.78851,211.58827,210.47015
53,83,185.80138,206.09128,210.90553,211.02911
54,83,185.11896,205.30533,209.96173,210.69215
55,83,184.40495,203.04846,209.47496,210.71568
56,83,184.10162,200.67783,209.01736,210.93867
57,83,184.44788,201.16693,208.568,211.15717
58,83,184.97455,202.7093,208.65764,211.26825
59,83,184.71075,203.01598,208.9459,211.03528
60,83,184.45389,203.4534,208.9671,210.80768
61,83,184.03963,203.69078,208.6153,210.41823
62,83,184.83345,202.74359,208.18613,210.00705
63,83,185.25171,201.0622,207.93,210.07611
64,83,184.85696,199.85005,208.18796,209.97035
65,83,185.16528,199.42508,208.72263,210.08095
66,83,185.37561,198.04303,208.64307,209.95682
67,83,185.51251,196.77142,208.97351,209.84772
68,83,184.72658,197.62405,209.3893,209.89743
69,83,184.67566,198.48248,209.73305,209.60321
70,83,183.84525,199.3983,210.15735,209.76411
71,83,184.17224,199.93132,210.48126,210.29813
72,83,184.31096,200.85976,210.42943,210.49815
73,83,184.29819,200.41876,209.46246,210.69553
74,83,184.05885,199.81212,209.27753,211.1667
75,83,184.03879,200.06224,209.31978,211.03175
76,83,184.67136,200.2438,209.02216,210.92044
77,83,184.82858,200.62921,209.36296,211.20221
78,83,185.8298,199.93143,209.36903,211.86888
79,83,185.15154,198.59302,209.28442,211.93816
80,83,183.78188,198.702,209.29987,211.86989
81,83,183.53893,199.52887,209.38522,211.4521
82,83,183.8908,200.22319,209.44987,211.50098
83,83,184.7769,199.40874,208.86621,211.2297
84,83,185.2257,198.78247,209.26881,210.51591
85,83,184.80159,198.40521,209.68233,210.74493
86,83,184.3174,197.63075,210.2225,210.99078
87,83,184.42595,197.3077,211.17781,210.82161
88,83,184.30327,197.35052,211.491,210.99913
89,83,185.01337,197.61224,211.06708,210.85915
90,83,184.84311,198.93578,211.54553,211.19104
91,83,184.23602,200.02405,211.28148,211.64946
92,83,183.26039,200.29839,210.81593,211.81834
93,83,183.21547,199.77867,211.1297,211.47595
94,83,184.02985,199.50787,211.49086,211.17984
95,83,184.3947,198.97809,210.97087,211.2422
96,83,184.23483,197.4737,211.04503,211.38731
97,83,184.50446,196.32208,211.02242,211.32474
98,83,184.8544,194.85014,211.02664,210.98364
99,83,185.66614,195.7483,211.16086,210.74654
0,84,186.12616,210.28964,210.12459,210.45842
1,84,187.14458,210.03955,210.14882,210.3119
2,84,188.13019,210.30804,211.38795,210.11884
3,84,188.19948,209.4901,211.66583,210.15887
4,84,187.48141,207.32353,211.08571,210.45926
5,84,186.68304,208.6556,211.27654,210.39694
6,84,186.9929,210.85501,210.91978,209.98145
7,84,188.29999,210.86365,211.03047,209.50403
8,84,189.10695,209.59332,211.17548,210.42783
9,84,189.46497,207.69925,211.87735,211.21289
10,84,189.21146,207.44695,211.59518,211.37646
11,84,188.00003,208.57191,211.25772,211.36209
12,84,186.28569,208.30186,211.7241,211.75214
13,84,185.83755,206.50677,212.22723,211.79321
14,84,186.11896,206.12825,211.70134,211.60397
15,84,185.53104,206.91359,210.8993,212.01196
16,84,184.542,207.31953,210.57355,212.33858
17,84,185.15744,208.34749,211.2337,212.28183
18,84,186.18214,209.44948,211.35497,211.50568
19,84,185.84128,209.79146,211.27086,211.5171
20,84,185.79066,207.01045,211.2888,211.47244
21,84,185.02708,205.09515,212.42044,211.89534
22,84,184.55849,206.28616,212.53734,212.1158
23,84,184.7173,207.88846,210.94513,212.28673
24,84,184.3704,206.65572,210.42609,211.33733
25,84,184.12207,205.2714,210.77182,210.6186
26,84,184.67302,204.1687,211.20885,210.71935
27,84,185.14384,202.9317,211.2206,210.88522
28,84,186.43314,201.95827,211.13454,210.81512
29,84,186.00575,200.47139,210.79474,211.41696
30,84,185.28188,200.4819,210.31195,211.16458
31,84,185.21065,202.18552,210.01274,210.8148
32,84,185.59479,201.69696,210.03789,211.26808
33,84,186.38676,199.62338,210.30325,211.20694
34,84,187.23424,199.62846,210.95929,211.34032
35,84,186.74892,200.4349,211.2184,211.05507
36,84,186.23001,200.57315,209.85748,211.1692
37,84,186.46976,198.89883,209.73364,210.61029
38,84,186.06516,196.17146,210.5278,210.98763
39,84,185.9321,196.32753,211.05653,211.04683
40,84,186.08574,196.25684,212.851,210.97787
41,84,186.68138,197.08292,212.2487,210.62169
42,84,186.5313,196.9179,211.68674,210.97011
43,84,186.00562,197.75653,211.62929,211.58224
44,84,185.75627,200.93542,211.37933,211.22498
45,84,185.33525,203.94504,211.21394,211.09096
46,84,185.29607,206.1354,210.9613,210.84601
47,84,185.43433,207.188,210.57777,210.32008
48,84,185.88977,207.39575,210.38344,210.12006
49,84,186.70534,206.60886,211.22868,210.25655
50,84,186.01308,206.31812,212.17952,210.0936
51,84,185.31705,206.24191,212.25795,210.46548
52,84,184.80486,206.02289,212.63058,210.93977
53,84,184.39722,205.51752,211.94542,210.41864
54,84,184.73964,205.12833,211.78703,210.63638
55,84,185.28749,203.1513,212.00377,210.8296
56,84,185.01305,200.4107,211.40784,210.95856
57,84,184.98407,199.87288,210.44403,210.71442
58,84,185.31909,200.3208,210.41054,211.15385
59,84,184.50853,201.7694,210.09315,211.15468
60,84,184.16864,202.88263,209.71269,210.74886
61,84,183.96393,202.41661,210.16444,210.6513
62,84,184.09654,201.42955,209.0796,210.33989
63,84,183.69385,199.73947,208.19818,210.16974
64,84,184.02768,198.27185,208.38791,209.72939
65,84,184.39679,196.8096,207.89496,209.71397
66,84,184.00168,196.69489,208.055,209.71222
67,84,184.80524,196.75526,208.40591,209.39093
68,84,184.95616,198.18132,209.07547,209.94745
69,84,185.31544,200.15608,209.50117,210.10242
70,84,184.94781,200.14655,209.73434,209.87682
71,84,184.82399,199.66707,209.89252,209.78967
72,84,185.13333,199.75452,209.95242,210.382
73,84,185.2876,199.05887,209.35045,210.50099
74,84,184.74976,198.56352,209.49425,210.39752
75,84,184.67758,199.56738,209.93971,210.53581
76,84,184.9825,199.24446,209.708,210.6457
77,84,185.10397,199.81194,210.33427,210.71603
78,84,185.13031,199.7866,209.47353,210.94458
79,84,185.21617,198.75517,209.22256,211.43942
80,84,184.88922,200.12004,209.47801,211.90112
81,84,184.55032,201.21913,210.35922,211.87836
82,84,184.67427,200.60942,210.22568,212.39372
83,84,184.5908,199.60448,209.75285,212.70245
84,84,184.0077,198.51974,210.05081,211.42322
85,84,184.107,198.05566,210.75256,210.91234
86,84,184.32343,198.28532,211.26813,210.84503
87,84,184.41739,199.18468,211.2642,211.04608
88,84,183.98172,198.2508,211.07042,210.88522
89,84,184.06538,198.09387,210.10863,210.38396
90,84,183.88997,199.1166,209.53412,210.58284
91,84,184.52237,200.20972,210.05682,211.11633
92,84,183.63148,199.9762,210.04901,211.14424
93,84,183.91736,199.44022,210.31476,210.66536
94,84,184.51668,198.08058,210.95909,210.1542
95,84,184.31622,196.8792,210.35016,209.94566
96,84,184.04163,196.1965,210.09578,210.03296
97,84,183.88882,195.01984,210.54079,209.99393
98,84,183.84741,194.5328,210.22299,210.23288
99,84,185.2055,195.71362,211.26181,210.12186
0,85,185.58762,209.84691,210.24878,211.30727
1,85,185.37364,206.56557,209.96802,211.13765
2,85,185.06693,207.87198,210.31947,211.29816
3,85,185.0627,209.13959,210.12323,211.58911
4,85,185.13942,207.83955,210.42816,212.27365
5,85,185.57802,209.97339,210.93498,212.37761
6,85,185.90144,211.12311,211.05186,212.60075
7,85,186.42596,210.70891,211.69225,212.25038
8,85,186.01765,209.26443,212.19858,211.9434
9,85,185.69398,208.78836,212.54214,211.76399
10,85,186.20547,207.96837,212.04933,211.43634
11,85,185.78554,208.63985,210.36497,211.40935
12,85,185.23093,209.58621,210.48474,211.37093
13,85,185.2851,208.94891,210.42572,210.77386
14,85,184.80734,209.52797,210.83704,210.24786
15,85,185.13121,209.73268,210.80992,210.7204
16,85,185.98341,209.1823,210.45598,211.01155
17,85,186.73695,208.826,210.54938,211.32016
18,85,186.07587,207.36568,211.0309,211.65207
19,85,185.54259,206.29942,212.14337,211.43178
20,85,185.22258,206.36847,211.37154,210.82465
21,85,184.37102,207.5489,211.35489,210.86082
22,85,184.06497,207.86583,211.57729,210.98201
23,85,184.83044,208.81572,210.83388,211.22903
24,85,184.8798,208.18988,211.04762,211.15425
25,85,184.40529,205.18846,211.96478,211.05304
26,85,185.11751,203.06862,211.83957,211.16353
27,85,185.15471,201.30919,211.39473,211.04405
28,85,185.22203,199.81293,211.46742,211.68703
29,85,185.45416,199.50113,210.9734,211.67862
30,85,185.15173,199.47339,210.38902,211.46379
31,85,184.66298,199.7855,210.4367,211.68866
32,85,184.94559,199.13327,209.55707,211.93892
33,85,185.6383,200.54565,209.33092,211.45288
34,85,185.86345,200.13661,209.30745,211.13689
35,85,185.84908,198.97426,210.24463,210.84189
36,85,186.37898,198.29982,210.80713,210.78928
37,85,186.48267,196.94067,211.04675,210.54088
38,85,186.22133,195.41815,211.08694,210.55664
39,85,186.04642,195.57281,211.0102,210.81854
40,85,185.80914,195.4567,211.13087,210.96153
41,85,185.10497,196.1365,211.12665,210.9134
42,85,184.74034,195.92352,210.3985,211.09839
43,85,184.81383,197.54495,211.11676,210.95349
44,85,185.61908,200.11621,211.10596,210.57832
45,85,186.01997,202.65282,210.37634,211.06406
46,85,185.8494,204.0156,210.25624,210.91835
47,85,185.09773,205.26521,210.14862,211.02147
48,85,185.18373,206.78836,210.5955,210.8205
49,85,185.53896,207.23668,211.32825,211.07613
50,85,185.79733,206.86049,211.68146,210.96877
51,85,186.2132,205.89656,212.20337,210.95251
52,85,186.21667,204.67186,213.06587,211.02582
53,85,185.56215,204.32875,213.15602,210.66454
54,85,184.6181,202.57198,212.63948,210.72314
55,85,184.57129,200.85432,212.15236,210.97282
56,85,184.78421,198.88324,211.99895,211.4438
57,85,185.6332,198.23947,211.51772,210.98503
58,85,185.96823,198.75438,210.73265,210.43983
59,85,185.27846,200.08163,209.55423,210.17438
60,85,184.8328,200.23051,209.60188,209.93245
61,85,184.51581,199.14925,210.07053,209.70296
62,85,184.40887,198.10933,209.59082,210.12556
63,85,184.08844,198.1094,209.46074,210.39548
64,85,184.26212,197.88414,209.10909,210.45038
65,85,185.42741,197.13849,208.1059,210.09938
66,85,185.87445,197.79575,207.92795,209.92741
67,85,185.93457,198.01706,207.37079,209.80719
68,85,185.81366,198.9605,208.14496,209.84755
69,85,185.944,200.40617,208.63026,210.03888
70,85,186.14136,200.575,208.41283,209.96376
71,85,185.86206,199.67834,208.57762,209.83014
72,85,185.1147,199.75603,208.72186,209.92923
73,85,184.67493,199.54904,209.0091,210.04352
74,85,184.08208,199.50748,209.3122,210.04428
75,85,183.81366,200.46173,209.95087,209.99379
76,85,184.18573,199.86174,209.8768,210.53894
77,85,183.98239,201.08002,209.91371,210.41183
78,85,184.2427,200.66214,210.22461,210.32245
79,85,184.50694,199.24152,209.78156,210.29955
80,85,184.7002,200.19353,209.61163,210.12703
81,85,184.57576,199.75346,209.36345,210.4966
82,85,185.26263,199.04564,209.03047,210.57997
83,85,185.33575,198.64606,208.17702,210.81375
84,85,184.51685,198.13258,208.61104,210.63141
85,85,184.60428,197.50803,208.66846,210.56438
86,85,184.61774,197.6495,209.06052,210.57173
87,85,184.75145,197.7972,209.40237,210.51033
88,85,185.63794,198.13982,210.39687,210.69365
89,85,186.05367,197.50117,210.11757,210.68466
90,85,185.36935,197.34657,209.62874,210.57765
91,85,185.5157,197.83412,210.61061,210.48323
92,85,185.33803,197.71779,210.99532,210.40318
93,85,185.66644,197.34804,211.19716,210.69907
94,85,185.8786,196.86855,212.6582,210.72841
95,85,185.42316,196.5986,213.25494,210.6064
96,85,184.63641,195.45735,211.97675,210.45006
97,85,184.82721,195.2903,211.71931,210.33519
98,85,185.14438,195.25897,210.87257,210.74985
99,85,184.72418,197.00244,211.01819,209.91763
0,86,185.55666,205.87103,209.17023,211.70802
1,86,185.74333,206.50873,209.61783,212.1221
2,86,185.58507,209.22133,209.859,212.13518
3,86,185.70021,208.70932,209.69388,211.87024
4,86,185.68341,208.85689,209.79169,211.86803
5,86,185.05162,210.55495,209.81291,212.34738
6,86,184.79495,210.5027,209.67229,213.14738
7,86,184.77414,210.20915,209.88924,212.95413
8,86,184.75394,210.28143,209.50375,213.21066
9,86,185.80086,210.93797,210.42465,212.84654
10,86,186.43715,210.8379,211.44788,212.35107
11,86,186.14052,210.04176,211.0528,211.40192
12,86,185.44078,209.74176,211.76181,211.47702
13,86,184.94096,208.45738,211.79692,211.4954
14,86,185.2616,207.99384,213.26408,211.64044
15,86,185.6448,206.63336,212.87427,211.61342
16,86,185.22995,205.35606,211.49414,211.0005
17,86,185.64749,204.81955,211.41986,210.82013
18,86,185.58826,204.36818,212.22957,210.70618
19,86,185.55794,204.80685,212.57552,211.15254
20,86,185.24817,206.75133,211.74658,210.98016
21,86,184.7367,208.31554,211.66382,211.06873
22,86,184.64177,208.43,212.29794,210.17511
23,86,185.00185,207.00317,212.13039,209.94083
24,86,184.7761,204.814,211.80692,209.85048
25,86,185.23463,203.0091,212.66162,210.2478
26,86,186.26634,202.60594,211.94228,210.07582
27,86,185.61525,201.8464,211.30304,210.56087
28,86,185.55768,200.72023,210.81331,211.13623
29,86,186.11774,198.49005,211.02547,210.95325
30,86,186.21313,198.66142,210.69974,210.57005
31,86,185.9239,198.09576,210.3252,210.6632
32,86,186.18036,196.86488,210.25629,210.74617
33,86,186.88672,197.45384,209.86133,210.69855
34,86,186.91998,196.73505,209.92241,210.29665
35,86,186.65411,195.56255,210.73158,209.88718
36,86,186.9451,195.16725,211.83519,209.94977
37,86,186.89432,194.99648,212.64159,210.30702
38,86,186.97212,195.36061,211.79834,210.75209
39,86,187.13104,195.38135,211.75165,211.4381
40,86,186.7351,195.62445,211.22101,211.60913
41,86,185.64342,196.82648,212.08954,211.36606
42,86,185.12344,198.04613,211.45273,210.63167
43,86,185.34013,200.29576,210.07118,210.18527
44,86,185.20212,201.88551,209.6,209.8563
45,86,185.31393,203.18353,210.00206,210.40092
46,86,185.80197,203.99364,210.41568,210.26625
47,86,185.32298,205.62277,210.89037,210.15558
48,86,185.53908,208.21095,211.12067,210.21326
49,86,185.83319,208.15082,211.51018,210.46498
50,86,185.74756,206.93869,212.57738,210.43439
51,86,185.959,206.56847,212.35368,210.35728
52,86,185.98187,204.9728,212.75493,210.4015
53,86,186.42685,202.10294,213.17473,210.60925
54,86,186.2191,200.00555,212.07991,211.04796
55,86,185.22902,198.09781,211.70692,210.94579
56,86,185.1839,198.58096,211.29427,210.42401
57,86,186.29303,198.15436,211.19026,210.5757
58,86,186.46526,198.56259,210.07536,210.34229
59,86,185.54198,199.52838,210.05524,210.10501
60,86,185.24448,199.79182,210.25107,210.01015
61,86,185.15013,200.52075,211.09004,209.94737
62,86,185.12918,200.46661,209.5722,210.07256
63,86,184.87726,200.69217,209.28586,209.95842
64,86,184.87029,200.28358,209.00418,209.89638
65,86,184.80518,200.44371,208.15814,209.74162
66,86,184.6337,200.92584,207.66191,210.4562
67,86,184.89114,201.06512,208.03409,210.59592
68,86,185.20416,201.41281,208.2185,210.50021
69,86,185.00334,200.38141,208.24265,210.3565
70,86,184.54193,199.84676,207.8154,209.91345
71,86,184.015,199.24127,208.90054,209.29425
72,86,184.37685,199.8121,209.70554,209.65439
73,86,184.23521,198.8926,209.71733,209.49567
