x,y,SLOT_STATUS_strict_5_30AM,SLOT_STATUS_soft_5_30AM,SLOT_STATUS_strict_7_00AM,SLOT_STATUS_soft_7_00AM,SLOT_STATUS_strict_6_30PM,SLOT_STATUS_soft_6_30PM,SLOT_STATUS_strict_7_00PM,SLOT_STATUS_soft_7_00PM
64,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
65,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
66,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
67,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
68,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
69,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
70,50,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
71,50,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
72,50,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
73,50,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
74,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
75,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
76,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
77,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
78,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
79,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
80,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,True,True
81,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
82,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
83,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
84,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
85,50,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
86,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
87,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
88,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
89,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
90,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
91,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
92,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
93,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
94,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
95,50,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
96,50,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
97,50,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
98,50,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
99,50,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
0,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
1,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
2,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
3,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
4,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
5,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
6,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
7,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
8,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
9,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
10,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
11,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
12,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
13,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
14,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
15,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
16,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
17,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
18,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
19,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
20,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
21,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
22,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
23,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
24,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
25,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
26,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
27,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
28,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
29,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
30,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
31,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
32,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
33,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
34,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
35,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
36,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
37,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
38,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
39,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
40,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
41,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
42,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
43,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
44,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
45,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
46,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
47,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
48,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
49,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
50,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
51,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
52,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
53,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
54,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True
55,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True
56,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True
57,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True
58,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True
59,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
60,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
61,51,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
62,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
63,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
64,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
65,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
66,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
67,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
68,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
69,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,True,True
70,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
71,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
72,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
73,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
74,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
75,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
76,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
77,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
78,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
79,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
80,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
81,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
82,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
83,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
84,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
85,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
86,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
87,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
88,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
89,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
90,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
91,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
92,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
93,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
94,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
95,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
96,51,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
97,51,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
98,51,Fail: fail: rover(heater_needed),True,True,True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True
99,51,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
0,52,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
1,52,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
2,52,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
3,52,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
4,52,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
5,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
6,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
7,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier
8,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
9,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
10,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,True,True
11,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
12,52,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: rover(heater_needed),True
13,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
14,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
15,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
16,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
17,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
18,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
19,52,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
20,52,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
21,52,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_warm_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier,Fail: fail: rover(heater_needed),True,Fail: fail: themis_too_cold_outlier,Fail: fail: themis_too_cold_outlier
