x,y,mean_temperature_5_30AM,flag_5_30AM,mean_temperature_6_30PM,flag_6_30PM,mean_temperature_7_00AM,flag_7_00AM,mean_temperature_7_00PM,flag_7_00PM
0,0,188.21938,True,212.73102,True,200.14497,True,214.1989,False
1,0,188.52643,False,212.33095,True,200.36887,True,214.07867,True
2,0,188.5795,False,211.79303,True,200.27722,True,213.04852,True
3,0,188.1476,True,211.7066,True,200.47784,True,214.26196,False
4,0,187.59508,True,211.85237,True,199.08226,True,214.33743,False
5,0,187.03568,True,212.7134,True,198.26433,True,214.85088,False
6,0,187.78374,True,213.71959,False,199.43558,True,214.7603,False
7,0,188.67693,False,213.5796,False,199.63104,True,215.08958,False
8,0,189.30792,False,213.6427,False,199.55482,True,214.4535,False
9,0,189.50919,False,213.66064,False,199.63446,True,214.30276,False
10,0,188.99715,False,213.11833,False,199.5448,True,214.41777,False
11,0,188.46097,False,213.33209,False,198.86703,True,214.83385,False
12,0,188.00233,True,213.4011,False,198.9918,True,214.15721,False
13,0,188.56874,False,213.54755,False,199.6132,True,213.92613,True
14,0,188.98497,False,214.14456,False,201.4144,True,215.0769,False
15,0,189.21002,False,213.86617,False,201.24655,True,215.74861,False
16,0,188.8619,False,213.31862,False,200.97435,True,215.40912,False
17,0,188.71764,False,213.3055,False,201.7636,True,215.39532,False
18,0,187.69261,True,213.43759,False,202.71698,True,216.0559,False
19,0,187.02008,True,213.00783,False,202.12762,True,216.04071,False
20,0,187.27936,True,213.40724,False,202.50644,True,216.12433,False
21,0,186.76117,True,213.30481,False,201.82526,True,216.47589,False
22,0,186.78569,True,213.67877,False,201.75996,True,215.72656,False
23,0,186.46973,True,213.895,False,202.44951,True,215.59572,False
24,0,186.07327,True,213.829,False,202.27948,True,215.84535,False
25,0,185.48894,True,213.67914,False,201.59964,True,215.89577,False
26,0,185.27039,True,213.21321,False,201.31114,True,215.74835,False
27,0,185.50024,True,213.25546,False,203.04857,True,216.15111,False
28,0,186.17906,True,212.68549,True,203.99017,True,215.37347,False
29,0,186.8753,True,212.45245,True,203.32437,True,215.42653,False
30,0,186.63531,True,211.97198,True,202.37735,True,215.66252,False
31,0,186.57364,True,211.87486,True,202.06577,True,214.99666,False
32,0,186.64526,True,211.8131,True,202.3404,True,214.96555,False
33,0,187.10944,True,211.91809,True,201.92383,True,214.74232,False
34,0,187.08691,True,211.69446,True,200.96869,True,214.44716,False
35,0,187.4096,True,212.17456,True,201.28526,True,214.37677,False
36,0,188.49524,False,212.87706,True,201.96588,True,214.95496,False
37,0,188.35284,True,213.07317,False,203.11694,True,215.29047,False
38,0,187.56886,True,213.43224,False,202.61858,True,215.91637,False
39,0,187.46931,True,213.28114,False,202.15192,True,216.23822,False
40,0,188.60497,False,213.02165,False,202.25763,True,215.54175,False
41,0,187.8948,True,212.70592,True,203.1929,True,215.12358,False
42,0,186.67348,True,213.24603,False,203.3825,True,214.65836,False
43,0,186.9411,True,213.38231,False,202.06323,True,215.2723,False
44,0,186.79709,True,212.9797,False,201.00314,True,216.33287,False
45,0,186.69925,True,212.5583,True,201.4487,True,216.19806,False
46,0,187.09547,True,212.90514,True,200.53526,True,215.57532,False
47,0,187.86826,True,212.98358,False,200.65614,True,214.23663,False
48,0,188.20808,True,212.51239,True,200.69667,True,213.57079,True
49,0,188.95831,False,212.39352,True,200.65054,True,214.64366,False
50,0,188.39821,True,212.70671,True,201.73058,True,214.94705,False
51,0,188.04424,True,212.64058,True,201.9139,True,215.54314,False
52,0,187.89949,True,212.8761,True,201.05629,True,215.45793,False
53,0,188.31052,True,212.78767,True,200.08318,True,216.08307,False
54,0,188.44528,False,212.47641,True,200.92084,True,215.68881,False
55,0,187.99582,True,212.46967,True,201.70895,True,216.09398,False
56,0,187.8185,True,212.4118,True,202.62875,True,215.68732,False
57,0,188.17279,True,212.15817,True,203.19652,True,215.22578,False
58,0,187.87604,True,212.28624,True,203.31242,True,215.12752,False
59,0,187.60469,True,212.34267,True,204.30585,True,215.2174,False
60,0,187.22556,True,212.38605,True,205.12009,True,215.44498,False
61,0,187.18687,True,212.31317,True,204.48985,True,216.45534,False
62,0,186.90912,True,212.39088,True,204.13982,True,216.69661,False
63,0,186.60602,True,212.22249,True,203.2619,True,215.6696,False
64,0,185.77023,True,211.92792,True,202.94382,True,214.6477,False
65,0,185.15282,True,211.88095,True,202.11913,True,214.19464,False
66,0,185.03333,True,212.05397,True,202.05081,True,213.57663,True
67,0,185.16463,True,212.02065,True,202.15872,True,213.39091,True
68,0,186.381,True,212.38556,True,201.7077,True,212.93279,True
69,0,188.15314,True,211.65802,True,199.77084,True,211.59206,True
70,0,188.29366,True,211.5301,True,198.50296,True,211.32938,True
71,0,187.78976,True,212.6342,True,200.16513,True,211.89717,True
72,0,186.93842,True,212.77074,True,204.21748,True,213.35646,True
73,0,185.94878,True,212.4459,True,204.65683,True,213.42108,True
74,0,186.35675,True,212.89723,True,204.51915,True,213.54425,True
75,0,186.65399,True,212.79376,True,203.83371,True,212.72577,True
76,0,187.32428,True,212.88739,True,202.45114,True,212.65741,True
77,0,187.41219,True,212.44489,True,198.46907,True,212.31303,True
78,0,187.8588,True,212.65056,True,197.50056,True,212.47687,True
79,0,188.48688,False,213.52364,False,198.98447,True,212.38979,True
80,0,188.66351,False,213.58101,False,199.82799,True,213.29475,True
81,0,188.59998,False,213.09831,False,200.39522,True,213.49385,True
82,0,188.35062,True,212.70761,True,202.23273,True,213.19789,True
83,0,187.63336,True,212.47623,True,203.01495,True,213.53693,True
84,0,187.62334,True,212.48871,True,201.78284,True,213.87729,True
85,0,187.48592,True,212.6981,True,201.93166,True,213.98936,True
86,0,187.4517,True,212.71872,True,202.91518,True,213.70563,True
87,0,187.34705,True,212.68417,True,203.38261,True,213.3917,True
88,0,186.46747,True,212.75803,True,203.6746,True,213.39508,True
89,0,186.47073,True,212.56972,True,203.92227,True,214.13315,False
90,0,185.92793,True,212.59438,True,205.14714,True,214.47054,False
91,0,185.93538,True,211.6366,True,205.1377,True,213.19241,True
92,0,186.02466,True,211.9718,True,204.29745,True,213.46399,True
93,0,186.1784,True,212.50116,True,204.17897,True,214.50471,False
94,0,186.91827,True,212.84851,True,203.36098,True,215.21506,False
95,0,188.34578,True,212.36578,True,203.09064,True,214.91136,False
96,0,188.99521,False,212.54305,True,203.65317,True,214.40286,False
97,0,188.49184,False,212.82034,True,203.4809,True,213.59288,True
98,0,188.47421,False,212.62306,True,203.28192,True,213.47748,True
99,0,187.81982,True,211.48666,True,201.54202,True,213.5035,True
0,1,187.14308,True,213.5303,False,200.69443,True,214.3742,False
1,1,188.1903,True,213.40402,False,200.28967,True,214.48622,False
2,1,188.24521,True,212.77916,True,200.0672,True,214.4507,False
3,1,188.23137,True,212.6122,True,199.72972,True,213.90865,True
4,1,188.31104,True,211.87132,True,198.65506,True,214.42361,False
5,1,188.44722,False,212.1612,True,197.94687,True,215.4468,False
6,1,188.95668,False,212.74431,True,197.94075,True,215.12457,False
7,1,188.4748,False,213.01007,False,198.74078,True,215.01585,False
8,1,188.33685,True,213.39606,False,198.71619,True,215.30537,False
9,1,188.51123,False,213.67833,False,198.36118,True,215.60007,False
10,1,187.76357,True,213.90558,False,198.14813,True,215.36955,False
11,1,187.58264,True,213.01703,False,199.01706,True,215.8353,False
12,1,187.21527,True,212.99141,False,199.93959,True,215.10207,False
13,1,187.21207,True,212.60728,True,201.01712,True,213.89845,True
14,1,187.78294,True,212.94702,True,200.87915,True,215.07204,False
15,1,187.54085,True,212.87437,True,201.24347,True,216.16254,False
16,1,187.19948,True,212.20697,True,200.28113,True,216.41881,False
17,1,187.11346,True,212.28946,True,199.44139,True,216.25064,False
18,1,186.6922,True,212.71335,True,199.57968,True,216.11475,False
19,1,186.27814,True,212.36891,True,200.11984,True,215.25984,False
20,1,186.50018,True,212.14229,True,200.46289,True,215.86029,False
21,1,186.50479,True,211.96448,True,200.51613,True,216.51695,False
22,1,186.26189,True,212.37714,True,201.01398,True,214.97937,False
23,1,186.36578,True,212.13348,True,201.2659,True,215.30165,False
24,1,186.42049,True,212.90135,True,201.36806,True,216.11496,False
25,1,185.66212,True,212.99472,False,201.81639,True,215.60367,False
26,1,185.69696,True,212.42973,True,202.27951,True,214.86131,False
27,1,186.19142,True,212.8584,True,203.13602,True,215.18709,False
28,1,185.86346,True,212.68732,True,203.7852,True,214.86383,False
29,1,186.94691,True,212.2715,True,204.21301,True,215.47363,False
30,1,186.73096,True,212.6535,True,203.9156,True,215.87222,False
31,1,186.18312,True,212.62445,True,203.61562,True,215.73116,False
32,1,186.6965,True,212.86235,True,202.18866,True,214.92719,False
33,1,187.832,True,212.61136,True,200.37358,True,214.26959,False
34,1,188.14828,True,212.35785,True,199.3757,True,214.55191,False
35,1,187.68694,True,212.34338,True,200.61078,True,214.38495,False
36,1,187.69125,True,212.11388,True,200.67253,True,214.70003,False
37,1,187.06128,True,212.52312,True,202.4659,True,214.85826,False
38,1,186.85156,True,213.1033,False,203.36475,True,215.31691,False
39,1,186.78676,True,212.90717,True,203.61528,True,214.78581,False
40,1,186.96533,True,211.5136,True,203.68163,True,215.13693,False
41,1,187.33844,True,210.6862,True,204.77786,True,215.10419,False
42,1,187.24295,True,211.03893,True,204.63908,True,216.41467,False
43,1,186.82306,True,212.27412,True,202.2529,True,216.56934,False
44,1,186.2328,True,213.16086,False,201.0595,True,216.30829,False
45,1,185.75728,True,213.29358,False,200.55313,True,216.11726,False
46,1,186.2025,True,213.26344,False,199.58746,True,215.64359,False
47,1,187.24663,True,213.43964,False,199.95418,True,215.30885,False
48,1,187.80121,True,213.00543,False,201.15111,True,214.77658,False
49,1,187.59784,True,212.8137,True,201.4211,True,213.93634,True
50,1,187.28607,True,213.15717,False,201.77179,True,214.18396,False
51,1,187.71642,True,212.4606,True,201.71658,True,214.5329,False
52,1,187.35434,True,212.5722,True,201.90901,True,214.87558,False
53,1,187.21239,True,212.47003,True,202.63702,True,215.97867,False
54,1,187.41034,True,212.04173,True,204.18661,True,215.6957,False
55,1,188.38928,True,211.78041,True,205.04443,True,215.60327,False
56,1,187.99373,True,212.33975,True,205.08234,True,215.38742,False
57,1,188.1838,True,211.79843,True,205.52501,True,214.34535,False
58,1,187.79492,True,212.1665,True,205.07037,True,213.6808,True
59,1,187.46805,True,212.13786,True,204.81647,True,215.11903,False
60,1,187.05275,True,212.32355,True,204.31879,True,215.74551,False
61,1,187.13644,True,212.90063,True,204.05347,True,216.43329,False
62,1,187.22343,True,212.76056,True,204.26137,True,216.50427,False
63,1,187.12895,True,212.36304,True,204.47313,True,216.07745,False
64,1,186.27975,True,212.75775,True,204.11288,True,214.79889,False
65,1,185.88957,True,212.74872,True,203.56235,True,213.89989,True
66,1,186.29196,True,213.09526,False,202.50365,True,213.44046,True
67,1,186.46147,True,213.48225,False,200.88593,True,213.2456,True
68,1,186.51826,True,213.54071,False,200.96057,True,212.67941,True
69,1,187.78474,True,212.90736,True,199.28232,True,211.4335,True
70,1,187.66605,True,212.51448,True,197.7192,True,211.78342,True
71,1,187.35251,True,212.87823,True,198.77908,True,212.76294,True
72,1,186.7908,True,213.11702,False,202.36005,True,213.52782,True
73,1,186.27028,True,213.25587,False,203.56288,True,213.11867,True
74,1,186.55762,True,213.15352,False,202.55588,True,213.7755,True
75,1,186.98772,True,212.53532,True,202.11115,True,213.68298,True
76,1,187.31435,True,212.39227,True,199.3375,True,213.50032,True
77,1,187.38216,True,212.68411,True,196.06688,False,213.17961,True
78,1,187.4638,True,213.14673,False,198.88889,True,212.65698,True
79,1,187.8847,True,213.08989,False,201.5748,True,212.39166,True
80,1,188.06651,True,213.55583,False,201.41864,True,213.14899,True
81,1,188.08638,True,213.41501,False,202.16174,True,214.02238,True
82,1,187.33719,True,212.93565,True,203.1248,True,213.59413,True
83,1,186.0528,True,212.24698,True,203.39568,True,213.4632,True
84,1,185.35101,True,211.82957,True,203.34953,True,213.75996,True
85,1,185.72333,True,212.5219,True,203.24419,True,214.76903,False
86,1,187.22636,True,212.8565,True,203.05524,True,214.81021,False
87,1,188.49738,False,212.81305,True,202.56061,True,215.04387,False
88,1,188.70378,False,212.81558,True,202.25412,True,214.4412,False
89,1,188.68542,False,212.76213,True,202.4245,True,214.76596,False
90,1,187.54108,True,212.92082,True,203.24992,True,215.06537,False
91,1,187.41518,True,212.36356,True,203.19672,True,214.55959,False
92,1,187.43721,True,212.08916,True,202.98747,True,213.40973,True
93,1,187.32146,True,212.69487,True,203.04173,True,214.13387,False
94,1,187.22858,True,213.45477,False,202.98346,True,215.34161,False
95,1,187.44559,True,213.21742,False,203.7573,True,215.66351,False
96,1,187.49739,True,213.07904,False,203.71515,True,215.36125,False
97,1,187.9524,True,212.85316,True,203.01402,True,213.584,True
98,1,188.90321,False,212.62025,True,201.97021,True,213.22136,True
99,1,187.5511,True,211.13303,True,200.52309,True,214.2719,False
0,2,187.15208,True,214.07262,False,202.83646,True,213.82219,True
1,2,187.20464,True,214.08734,False,202.16779,True,213.41829,True
2,2,187.3454,True,213.54573,False,200.74316,True,214.95059,False
3,2,187.48055,True,212.98051,False,199.13675,True,214.6833,False
4,2,187.65485,True,212.93825,True,198.8933,True,213.89748,True
5,2,187.95627,True,212.6828,True,198.16216,True,214.57056,False
6,2,187.36609,True,212.75565,True,197.49583,True,214.52899,False
7,2,187.02126,True,213.36432,False,197.27031,True,214.85727,False
8,2,187.30807,True,213.31992,False,197.81496,True,215.40121,False
9,2,187.61766,True,214.10632,False,197.46997,True,215.97858,False
10,2,187.44235,True,214.21913,False,198.19629,True,215.63033,False
11,2,187.06583,True,213.67874,False,200.1615,True,215.54689,False
12,2,186.36853,True,213.5503,False,200.91539,True,215.83727,False
13,2,186.77554,True,212.74153,True,200.77156,True,215.33418,False
14,2,186.9141,True,212.17084,True,199.36754,True,215.58571,False
15,2,186.4101,True,211.6476,True,199.42766,True,215.80203,False
16,2,185.69598,True,210.87863,True,200.36057,True,214.86307,False
17,2,185.60289,True,210.73952,True,200.07529,True,215.16495,False
18,2,186.11232,True,210.35254,True,199.83253,True,214.49336,False
19,2,186.03757,True,210.19221,True,200.41791,True,214.66757,False
20,2,186.24405,True,210.52654,True,200.79948,True,215.84627,False
21,2,185.60463,True,211.16716,True,199.69806,True,216.1409,False
22,2,185.24854,True,211.59834,True,200.26904,True,216.30812,False
23,2,185.8756,True,211.88417,True,200.7608,True,216.06961,False
24,2,186.29631,True,212.11098,True,201.28499,True,217.00298,False
25,2,186.26453,True,212.79953,True,202.42433,True,216.41672,False
26,2,186.21194,True,212.58624,True,203.11461,True,215.46039,False
27,2,186.24936,True,212.77693,True,204.17384,True,214.65512,False
28,2,186.0957,True,212.74092,True,204.36984,True,214.66287,False
29,2,185.98482,True,212.61284,True,203.80707,True,214.36646,False
30,2,186.29428,True,212.47375,True,203.0448,True,214.46912,False
31,2,186.36499,True,212.55905,True,202.642,True,214.9248,False
32,2,186.82034,True,213.11586,False,201.8447,True,214.29553,False
33,2,186.84001,True,212.88037,True,202.01611,True,214.28119,False
34,2,186.47961,True,212.58493,True,201.84364,True,214.02162,True
35,2,185.9967,True,212.736,True,201.99701,True,214.46994,False
36,2,186.0455,True,212.76839,True,202.17633,True,213.84253,True
37,2,185.9788,True,213.03865,False,203.04695,True,213.98752,True
38,2,186.74432,True,213.39227,False,203.8175,True,214.82668,False
39,2,187.3363,True,213.43353,False,204.18742,True,215.76503,False
40,2,187.60826,True,213.68793,False,204.46526,True,215.93169,False
41,2,187.30853,True,213.88226,False,203.97128,True,215.44759,False
42,2,186.4698,True,213.8635,False,202.6119,True,216.1319,False
43,2,186.19537,True,214.1364,False,201.57025,True,216.01225,False
44,2,185.6381,True,213.90955,False,200.72893,True,216.13702,False
45,2,186.37544,True,213.6817,False,200.68066,True,215.79768,False
46,2,187.20752,True,213.95041,False,201.94919,True,215.29901,False
47,2,188.7559,False,213.6294,False,202.96417,True,214.92572,False
48,2,189.1496,False,213.67348,False,203.87389,True,212.8722,True
49,2,188.4278,False,213.79614,False,203.21165,True,213.68774,True
50,2,187.50108,True,214.00598,False,202.91797,True,215.23538,False
51,2,187.56197,True,213.17,False,203.13033,True,215.73854,False
52,2,186.69418,True,213.16838,False,202.46553,True,215.63496,False
53,2,187.36499,True,213.5269,False,201.94656,True,215.08571,False
54,2,187.66913,True,213.08554,False,203.00365,True,213.57611,True
55,2,188.00114,True,212.81061,True,204.09396,True,214.79448,False
56,2,188.11507,True,213.06062,False,204.62889,True,215.6988,False
57,2,188.11252,True,212.79764,True,204.85562,True,214.42128,False
58,2,188.23145,True,213.25948,False,204.11725,True,214.38875,False
59,2,188.1969,True,213.22522,False,203.42511,True,214.57014,False
60,2,188.13617,True,213.25827,False,202.67746,True,214.7925,False
61,2,187.70255,True,213.26474,False,202.44649,True,214.98834,False
62,2,187.54193,True,213.35947,False,202.84758,True,215.44753,False
63,2,187.35645,True,213.34283,False,202.77496,True,215.8188,False
64,2,186.5689,True,213.00304,False,202.8659,True,215.03014,False
65,2,186.27147,True,213.31476,False,203.51767,True,214.8762,False
66,2,186.39885,True,213.88852,False,203.34781,True,214.9942,False
67,2,186.5074,True,213.442,False,201.61444,True,214.80258,False
68,2,186.40753,True,213.27708,False,199.78448,True,213.88078,True
69,2,186.58635,True,213.26207,False,197.67723,True,212.13116,True
70,2,185.61572,True,213.79633,False,196.75995,True,211.0764,True
71,2,186.41948,True,213.6971,False,197.28099,True,211.80353,True
72,2,186.56891,True,213.63615,False,198.87975,True,212.90776,True
73,2,187.15726,True,213.67668,False,200.08553,True,213.36702,True
74,2,187.30829,True,213.30463,False,199.0944,True,213.89404,True
75,2,187.45305,True,212.80014,True,199.32896,True,214.42589,False
76,2,187.1179,True,212.2295,True,199.20563,True,214.65392,False
77,2,187.2452,True,212.66434,True,200.56985,True,214.3931,False
78,2,187.00836,True,213.21292,False,202.88614,True,212.60046,True
79,2,187.22406,True,213.49504,False,203.61865,True,212.85744,True
80,2,187.15793,True,213.72249,False,203.1712,True,213.90767,True
81,2,186.90237,True,213.38814,False,203.27557,True,214.20944,False
82,2,185.93607,True,212.78229,True,203.91266,True,214.50572,False
83,2,184.84898,True,212.37636,True,203.70091,True,213.95792,True
84,2,185.09856,True,212.08986,True,203.59845,True,213.5209,True
85,2,185.0023,True,212.22928,True,203.45236,True,214.07446,True
86,2,185.58594,True,211.99176,True,202.52867,True,214.80675,False
87,2,186.17897,True,212.41743,True,201.14337,True,215.44171,False
88,2,185.98827,True,212.82788,True,201.1687,True,214.2328,False
89,2,186.84567,True,212.76411,True,201.4658,True,214.40285,False
90,2,186.43062,True,213.18245,False,202.18732,True,214.93774,False
91,2,186.56581,True,213.34909,False,202.53111,True,215.11511,False
92,2,186.07935,True,212.98235,False,202.17589,True,215.10571,False
93,2,185.86285,True,213.24022,False,201.97958,True,215.3009,False
94,2,185.06602,True,213.32396,False,200.69232,True,214.98187,False
95,2,185.0993,True,212.65024,True,200.59184,True,215.24391,False
96,2,185.7585,True,212.1055,True,201.92105,True,214.79402,False
97,2,186.76634,True,211.7619,True,202.48503,True,213.36229,True
98,2,188.58333,False,211.81683,True,202.25539,True,213.15147,True
99,2,187.81248,True,212.1479,True,200.35832,True,214.48256,False
0,3,187.54199,True,213.93573,False,201.68414,True,213.57254,True
1,3,187.13435,True,213.82889,False,201.711,True,213.28448,True
2,3,188.0271,True,213.04176,False,200.17789,True,213.69829,True
3,3,189.97218,False,212.86914,True,200.4464,True,214.03923,True
4,3,191.56505,False,213.2806,False,201.28937,True,212.92819,True
5,3,191.89111,False,213.77243,False,200.31819,True,213.22566,True
6,3,190.92657,False,214.2718,False,199.02866,True,213.64023,True
7,3,189.64763,False,214.39711,False,198.34303,True,213.8409,True
8,3,188.74629,False,213.773,False,198.07103,True,214.17487,False
9,3,188.23131,True,213.34933,False,197.5824,True,215.06319,False
10,3,187.58551,True,213.86758,False,198.2959,True,215.42896,False
11,3,187.41469,True,213.73651,False,199.82732,True,215.06354,False
12,3,188.16202,True,213.79483,False,200.5109,True,213.8221,True
13,3,188.4184,False,213.26532,False,199.48116,True,213.18562,True
14,3,188.18504,True,212.96924,False,199.05945,True,213.36371,True
15,3,187.80716,True,212.82596,True,199.94495,True,213.96005,True
16,3,187.53879,True,212.24292,True,200.10202,True,214.21854,False
17,3,186.34296,True,211.93466,True,200.4801,True,215.1634,False
18,3,185.73123,True,212.00043,True,200.56601,True,215.64972,False
19,3,185.88377,True,212.37106,True,200.35693,True,215.32738,False
20,3,186.01381,True,212.75652,True,200.63739,True,215.38455,False
21,3,185.71861,True,212.54808,True,200.54704,True,215.10417,False
22,3,185.61032,True,212.12831,True,200.71515,True,214.76312,False
23,3,185.93439,True,212.15863,True,201.30908,True,213.94725,True
24,3,186.14568,True,212.44005,True,202.43134,True,215.13712,False
25,3,186.25374,True,212.82884,True,203.70692,True,215.86348,False
26,3,186.7504,True,212.87956,True,204.48485,True,215.6369,False
27,3,187.3602,True,213.52892,False,204.5486,True,215.35944,False
28,3,187.30411,True,213.44305,False,204.79205,True,214.4872,False
29,3,187.63739,True,213.17024,False,204.03815,True,214.09589,True
30,3,187.48026,True,213.26227,False,202.98993,True,214.55629,False
31,3,187.13216,True,213.37294,False,203.60898,True,214.26842,False
32,3,186.54706,True,213.13441,False,203.492,True,214.21777,False
33,3,186.00804,True,213.45226,False,203.70938,True,214.4539,False
34,3,185.71599,True,213.47629,False,204.46906,True,214.1849,False
35,3,185.60597,True,213.36798,False,204.25708,True,214.22565,False
36,3,185.58533,True,213.82542,False,203.76875,True,213.1402,True
37,3,186.66144,True,213.73167,False,202.86922,True,213.67502,True
38,3,186.43126,True,213.20569,False,202.02687,True,214.99945,False
39,3,186.01634,True,212.98586,False,202.62056,True,215.69843,False
40,3,186.11664,True,213.52242,False,202.1167,True,215.53465,False
41,3,185.85597,True,214.04996,False,201.33772,True,215.40115,False
42,3,185.88823,True,214.02583,False,200.00151,True,215.51265,False
43,3,186.86497,True,213.82603,False,200.15384,True,215.86246,False
44,3,187.15123,True,213.89107,False,200.14476,True,215.33813,False
45,3,187.23563,True,213.9961,False,201.78941,True,215.10884,False
46,3,187.14131,True,214.45546,False,203.28888,True,215.45709,False
47,3,187.63898,True,214.56073,False,203.96318,True,215.77829,False
48,3,188.4911,False,214.62703,False,203.67531,True,215.5408,False
49,3,189.31487,False,214.61813,False,202.70549,True,215.91827,False
50,3,188.50226,False,214.66092,False,202.76335,True,216.33295,False
51,3,188.01459,True,214.31361,False,204.23073,True,216.10149,False
52,3,188.44804,False,214.13808,False,203.68942,True,216.14835,False
53,3,188.84926,False,213.844,False,201.50691,True,216.51544,False
54,3,188.19333,True,213.70331,False,202.23477,True,215.56056,False
55,3,188.20862,True,213.77448,False,202.27237,True,215.43622,False
56,3,187.90903,True,213.92087,False,202.10107,True,215.74086,False
57,3,187.54103,True,213.43065,False,202.52733,True,215.43274,False
58,3,187.9795,True,213.17253,False,202.79161,True,215.52228,False
59,3,188.84412,False,213.43745,False,202.31984,True,215.64952,False
60,3,188.5528,False,213.56075,False,202.06,True,214.60411,False
61,3,188.09587,True,213.61859,False,201.56798,True,214.56339,False
62,3,187.34628,True,213.91354,False,200.99309,True,214.83029,False
63,3,186.77472,True,213.23915,False,201.61829,True,214.88116,False
64,3,186.29861,True,212.99008,False,201.68533,True,215.14429,False
65,3,186.21124,True,213.05609,False,201.56259,True,215.46606,False
66,3,185.60472,True,213.40273,False,201.93146,True,215.62843,False
67,3,185.6424,True,213.68883,False,201.53525,True,215.16942,False
68,3,185.45396,True,213.42702,False,199.82945,True,214.62419,False
69,3,184.95506,True,213.20433,False,196.60205,True,213.22234,True
70,3,184.55415,True,213.34306,False,196.11897,False,211.77417,True
71,3,185.3543,True,213.27489,False,196.19868,False,211.2376,True
72,3,185.90126,True,213.29083,False,196.87845,True,212.28348,True
73,3,186.008,True,213.49799,False,197.3404,True,213.27463,True
74,3,186.46117,True,213.2237,False,197.63934,True,212.60628,True
75,3,186.42137,True,212.69148,True,198.96379,True,212.50525,True
76,3,186.02138,True,212.65503,True,201.68713,True,212.46404,True
77,3,186.52043,True,212.41301,True,203.81902,True,212.64207,True
78,3,186.96893,True,212.47942,True,203.38605,True,213.06989,True
79,3,187.17259,True,212.68973,True,203.13277,True,212.87207,True
80,3,186.77148,True,213.06204,False,202.95833,True,213.24017,True
81,3,187.64885,True,212.93475,True,203.27878,True,213.16354,True
82,3,187.55144,True,212.92242,True,203.19543,True,213.14084,True
83,3,186.16797,True,212.6186,True,202.43683,True,212.93454,True
84,3,186.25862,True,212.47453,True,201.27313,True,213.00374,True
85,3,185.60312,True,212.66998,True,199.91925,True,213.23296,True
86,3,186.44254,True,211.87305,True,199.8727,True,212.84807,True
87,3,187.52264,True,211.40118,True,202.511,True,213.68762,True
88,3,186.83878,True,211.30219,True,204.31041,True,213.66586,True
89,3,186.88145,True,210.99107,True,203.61092,True,214.39023,False
90,3,186.35059,True,210.43573,True,202.29684,True,214.88124,False
91,3,186.58107,True,210.4117,True,201.42827,True,214.60406,False
92,3,186.95772,True,211.09938,True,201.81049,True,214.49069,False
93,3,186.70084,True,211.26692,True,202.46562,True,214.66881,False
94,3,185.01036,True,211.7574,True,202.24933,True,214.87724,False
95,3,184.8469,True,211.88275,True,200.0261,True,214.96454,False
96,3,185.24484,True,211.87563,True,199.47922,True,213.97998,True
97,3,186.02536,True,211.87329,True,200.32175,True,213.4193,True
98,3,187.1331,True,211.59906,True,200.22267,True,213.67772,True
99,3,188.18704,True,212.35512,True,199.7122,True,214.2325,False
0,4,189.49422,False,213.36989,False,201.0013,True,212.86647,True
1,4,189.90096,False,213.47461,False,201.95193,True,212.34738,True
2,4,190.77539,False,213.33134,False,200.7257,True,212.78807,True
3,4,191.914,False,213.09792,False,202.16376,True,213.59459,True
4,4,192.55573,False,213.04079,False,202.26297,True,214.12372,False
5,4,192.2116,False,213.39581,False,201.02312,True,213.05118,True
6,4,192.32362,False,214.14267,False,200.6744,True,212.67198,True
7,4,192.61493,False,214.36797,False,200.42183,True,213.39326,True
8,4,192.49628,False,214.81097,False,199.92677,True,214.05266,True
9,4,191.30403,False,214.5998,False,198.85257,True,214.08408,True
10,4,190.32094,False,214.44342,False,198.5316,True,213.64128,True
11,4,190.06973,False,214.33504,False,199.2033,True,213.26102,True
12,4,189.79474,False,214.70154,False,199.79738,True,213.29465,True
13,4,189.4361,False,214.29657,False,199.46716,True,213.00739,True
14,4,188.46442,False,214.32742,False,200.40991,True,212.60065,True
15,4,188.58649,False,213.62299,False,200.85143,True,213.81204,True
16,4,188.82909,False,213.45982,False,200.78117,True,214.30495,False
17,4,188.84235,False,213.45552,False,201.08968,True,215.20819,False
18,4,187.62238,True,213.23064,False,201.35402,True,214.93744,False
19,4,186.56294,True,213.25714,False,201.4273,True,214.09639,True
20,4,185.6779,True,213.62253,False,201.24927,True,214.08667,True
21,4,184.92693,True,213.22855,False,201.62482,True,214.64073,False
22,4,185.02596,True,212.84727,True,201.77582,True,214.27106,False
23,4,185.23225,True,212.85977,True,201.76477,True,213.23627,True
24,4,185.54282,True,212.91983,True,202.14488,True,214.38129,False
25,4,185.97049,True,212.99416,False,202.30374,True,214.70853,False
26,4,187.1797,True,212.7792,True,202.9383,True,215.18253,False
27,4,188.08994,True,213.06984,False,203.25743,True,215.36115,False
28,4,187.90271,True,213.00784,False,203.10252,True,214.836,False
29,4,187.59036,True,212.6776,True,203.22675,True,214.37036,False
30,4,187.57155,True,213.1104,False,203.52228,True,214.41724,False
31,4,187.65796,True,213.17303,False,204.09871,True,214.72911,False
32,4,187.17123,True,213.6742,False,203.5509,True,214.32178,False
33,4,187.08327,True,213.83705,False,203.30208,True,213.32059,True
34,4,187.16727,True,212.96487,False,203.3594,True,213.79019,True
